Game_Name,Game_Price,Game_Genre,Game_URL
The Musique Muscle Adventure V.1,N/A,Adventure,https://musiquemuscle.itch.io/the-musique-muscle-adventure-v1
Mamba Maze,N/A,Puzzle,https://isaacgames.itch.io/mamba-maze
plang-8,N/A,Simulation,https://egordorichev.itch.io/plang-8
planet b (shooter 1021bytes),N/A,Shooter,https://la1nt00cg.itch.io/planet-b-shooter-1021bytes
Frosty Quest,N/A,Puzzle,https://dollarone.itch.io/frosty-quest
The CONCEPT of SPACE,N/A,Puzzle,https://mhungerford.itch.io/theconceptofspace
Sapples,N/A,N/A,https://rtficial.itch.io/sapples
Lucky Moves,N/A,Strategy,https://hole0.itch.io/lucky-moves
dashman,N/A,Action,https://frescogusto.itch.io/dashman
Thinblood,N/A,Puzzle,https://diamond-blast-xl.itch.io/thinblood
Picothello,N/A,Puzzle,https://three-twins-games.itch.io/picothello
Monkey Barrel Climb,N/A,Platformer,https://zoggga.itch.io/monkey-barrel-climb
Infinite Simon,N/A,Puzzle,https://sadfloppy.itch.io/infinite-simon
MESKI-X,N/A,N/A,https://cyberapex.itch.io/meski-x
sugar rush,N/A,Action,https://grayfog.itch.io/sugar-rush
Leprechaun´s Treasure,N/A,Platformer,https://disabled2.itch.io/leprechaun
All your soul are belong to us,N/A,Adventure,https://andreferreira.itch.io/all-your-soul-are-belong-to-us
Temporal Bifurcation Event,N/A,Action,https://djseebs.itch.io/temporal-bifurcation-event
Radioactive,N/A,Platformer,https://kevinthompson.itch.io/radioactive
Ludum Dare 47 - Stuck in a loop,N/A,N/A,https://pandakipu.itch.io/ludum-dare-47
Now With More Wheels!,N/A,Action,https://revthegame.itch.io/now-with-more-wheels
Ice Cream Castle,N/A,Action,https://drcouzelis.itch.io/ice-cream-castle
Shoot Game,N/A,Shooter,https://recklessdreamer.itch.io/shoot-game
God Disposes,N/A,Action,https://necr0o0.itch.io/god-disposes
Slylighter,N/A,Puzzle,https://minimechmedia.itch.io/slylighter
Subkey,N/A,N/A,https://lewness.itch.io/subkey-trial-html
Be of strangers,N/A,Educational,https://oh-my-godness.itch.io/be-of-strangers
Snapped!,N/A,Action,https://sophesque.itch.io/snapped
Burning Desire,N/A,N/A,https://telmele.itch.io/burning-desire
PICO-8 Proto bug game,N/A,N/A,https://that1guy232.itch.io/pico-8-proto-bug-game
Amalgamation,N/A,N/A,https://zarmiss27.itch.io/amalgamation
Snake in the Grass,N/A,Survival,https://vaporshark.itch.io/snake-in-the-grass
Dungeon Crawl,N/A,Puzzle,https://noclus.itch.io/dungeon-crawl
Quarantine,N/A,N/A,https://hoshikawaginza4chome.itch.io/quarantine
The Chirp of Courage,N/A,Adventure,https://barakados.itch.io/the-chirp-of-courage
Tower Climb,N/A,Puzzle,https://haygarrygames.itch.io/tower-climb
Prince Defense,N/A,Strategy,https://jondkoon.itch.io/prince-defense
Castlebots,N/A,N/A,https://kevinthompson.itch.io/castlebots
2020 Simulator,N/A,Action,https://jensenbeard.itch.io/2020-simulator
Firework Shaper,N/A,Simulation,https://codekitchen.itch.io/firework-shaper
Dasher,N/A,Puzzle,https://codelunch.itch.io/dasher
GRAVITY RAFT,N/A,Platformer,https://killianc.itch.io/gravity-raft
Waiting for accursed books to come in the mail,N/A,Puzzle,https://orion-black.itch.io/books
Orbitrary,N/A,Action,https://aimainiac.itch.io/orbitrary
Jumper,N/A,Platformer,https://s1aps.itch.io/jumper
Shepherd,N/A,Action,https://ppowersteef.itch.io/shepherd
untitled journal game,N/A,Platformer,https://xp710.itch.io/journal
Remorseful Oviraptor,N/A,Puzzle,https://marcduiker.itch.io/remorseful-oviraptor
Unexplored Dungeon,N/A,Platformer,https://profi06.itch.io/unexplored-dungeon
Cat-Catcher,N/A,N/A,https://milkmanmouse.itch.io/cat-catcher-my-first-pico-8-game
Penguin Pete's Loop N Scoop,N/A,N/A,https://phwebi.itch.io/penguin-petes-loop-n-scoop
Putt-Putt,$2,Puzzle,https://loan-wulfious.itch.io/putt-putt
Bishitos,N/A,Puzzle,https://marroquina.itch.io/bishitos
Swansea GameJam 2020,N/A,N/A,https://mrjj007.itch.io/swansea-zoomynog-gamejam-2020
Jet Power,N/A,Platformer,https://peterdu92.itch.io/jet-power
Symphony of Masks,N/A,Platformer,https://gascoune-gaming.itch.io/symphony-of-masks
"Congrats on Happy Birthday, Kyle. THE GAME",N/A,Action,https://beesonmann.itch.io/congrats-on-happy-birthday-kyle
Slap Happy Scientist,N/A,Action,https://gamedevsquest.itch.io/slap-happy-scientist
You are the enemy,N/A,Puzzle,https://zulutwo.itch.io/you-are-the-enemy
Ice Cream!,N/A,Strategy,https://soupremechicken.itch.io/ice-cream
Climate knight,N/A,Platformer,https://exus01.itch.io/climate-knight
World Editor,N/A,Puzzle,https://yogs-974.itch.io/world-editor
The Depths,N/A,Platformer,https://hydrogen-8.itch.io/the-depths
Obligatory Bee Game,N/A,Action,https://rhizgames.itch.io/obligatory-bee-game
Fish Tube: The Game,N/A,Action,https://rhizgames.itch.io/fish-tube-the-game
Surfline,N/A,N/A,https://vfuzzius.itch.io/surfline
Abacus,N/A,N/A,https://juhyunkoh.itch.io/abacus
Brickgame: 4 in 1,N/A,N/A,https://beastarman.itch.io/brickgame-4-in-1
Buried Treasure,N/A,Adventure,https://julietteamorati.itch.io/buried-treasure
Panda and the True Meaning of Christmas,N/A,N/A,https://innerspice.itch.io/panda-and-the-true-meaning-of-christmas
Box Test,N/A,N/A,https://person-who-codes.itch.io/boxtest
The Adventure of Timmy,N/A,Platformer,https://void-gamesplay.itch.io/the-adventure-of-timmy
I Want to Jump Higher,N/A,Platformer,https://blexchapman.itch.io/i-want-to-jump-higher
The Last Stand,N/A,N/A,https://geojax.itch.io/the-last-stand
Firestorm,N/A,N/A,https://ethanz.itch.io/firestorm
Pup's pong !,N/A,N/A,https://fliflifly.itch.io/pupspong
Jump Cube (PICO-8),N/A,Platformer,https://actuallykron.itch.io/jump-cube-pico-8
Lunar Lander,N/A,N/A,https://murdock2099.itch.io/lunar-lander
Hacker Clicker,N/A,N/A,https://vault-kid.itch.io/hacker-clicker
Craig's totally original helicopter game,N/A,Action,https://ctinney94.itch.io/craigs-totally-original-helicopter-game
Containmon,N/A,N/A,https://summertimealice.itch.io/containmon
Squishd!,N/A,Action,https://dredds.itch.io/squishd
Cow UFO 1000,N/A,Action,https://m2tias.itch.io/cow-ufo-1000
Glof,N/A,Survival,https://stadam.itch.io/glof
Kingline,N/A,Action,https://generalpenguin.itch.io/kingline
Food Fight,$3,Action,https://mandatory.itch.io/foodfight
Proto - Knight Dice,N/A,Strategy,https://armandlot.itch.io/knight-dice
Goblet,N/A,Fighting,https://00her0.itch.io/goblet
Arc,N/A,Platformer,https://astrallovecraft.itch.io/arc
Space Race,N/A,Racing,https://codenamewaddles.itch.io/space-race
MATRYOSHKA,N/A,Puzzle,https://dogsplusplus.itch.io/matryoshka
Illogical is not,N/A,Puzzle,https://artixelpgames.itch.io/illogical-is-not
Stealth Pop,N/A,Survival,https://sirrosticciano.itch.io/stealth-pop
oNyaa-Chan-Venture!,N/A,Adventure,https://jthomeslice.itch.io/onyaa-chan-venture
The 16 Random Rooms Of Radioactive Doom,N/A,Platformer,https://mushguys.itch.io/the-16-rooms-of-radioactive-doom
Tweetcart,N/A,Racing,https://rhizgames.itch.io/tweetcart
Amog Flappy,N/A,N/A,https://totallygrape.itch.io/amog-flappy
NY997,N/A,N/A,https://neortik.itch.io/ny997
Magus Aora - Demo #1,N/A,Action,https://mr-goober.itch.io/magus-aora-demo-1
BOMBA LINE,N/A,Action,https://lonewookie.itch.io/bomba-line
Mr. Careful,N/A,Platformer,https://kinker31.itch.io/mr-careful
ants,N/A,Simulation,https://voxeledphoton.itch.io/ants
The Mountain,N/A,Platformer,https://mayacomposer.itch.io/the-mountain
Rocket Coins!,N/A,Action,https://d4ltr0n.itch.io/rocket-coins
Tweetron,N/A,Action,https://rhizgames.itch.io/tweetron
PooPatrol,N/A,N/A,https://fkgames.itch.io/poopatrol
PicOXO,N/A,Puzzle,https://elgregos.itch.io/picoxo
test,N/A,N/A,https://blangblang.itch.io/test
Pink Frog Jump,N/A,N/A,https://nikancode.itch.io/frog
Jaut!!,N/A,N/A,https://roboolet.itch.io/jaut
1K Pico Star Gate #Pico1K,N/A,N/A,https://skyberron.itch.io/1k-pico-star-gate
Ninja Run,N/A,Action,https://generalpenguin.itch.io/ninja-run
Donkey Kick,N/A,Action,https://lexsteffens.itch.io/donkey-kick
Generator+,N/A,Survival,https://kittynugget.itch.io/generator
The Adventure of Ratgellan,N/A,Adventure,https://thumpertws.itch.io/the-adventures-of-ratgellan
TweetFish,N/A,N/A,https://rhizgames.itch.io/tweetfish
Sideways Eight Parachuting (One Hour Game Jam 76),N/A,N/A,https://divineomega.itch.io/sideways-eight-parachuting-one-hour-game-jam-76
Unknown Ocean,N/A,Puzzle,https://zer04.itch.io/unknown-ocean
The Curse,N/A,Adventure,https://lakewitch.itch.io/werewolf
Planet Unknown,N/A,Platformer,https://yeff.itch.io/planet-unknown
8BIT Counterfeit,N/A,Puzzle,https://edmullins.itch.io/8bit-counterfeit
Yet Another Mountain,N/A,N/A,https://void-gamesplay.itch.io/yet-another-mountain
Stack 3D (TweetTweetJam 7),N/A,Puzzle,https://skyberron.itch.io/stack-3d-tweettweetjam-7
2Note,N/A,Educational,https://fpiesik.itch.io/secondnote
Orbes Inter Orbes DX,N/A,N/A,https://aristaeus890.itch.io/orbes-inter-orbes-dx
Fruity Boi,N/A,N/A,https://inesmerino.itch.io/fruity-boi
E.L.E. Asteroids Pico 8,N/A,Action,https://jkbicbic.itch.io/eleasteroids-pico8
Ride,N/A,N/A,https://jairtrejo.itch.io/ride
Lost Remembrances,N/A,Adventure,https://wordyrobin.itch.io/lost-remembrances
Last Dice to Die,N/A,Action,https://cpiod.itch.io/last-dice-to-die
Toy Box Tournament,N/A,Action,https://googroker.itch.io/toy-box-tournament
NTNGL,N/A,Action,https://portable-bird.itch.io/ntngl
Last Boss Simulator,N/A,Role Playing,https://fuzzydunlopgames.itch.io/final-boss-simulator
Romeo in Pico Adventure,N/A,Adventure,https://kendar-varnor.itch.io/romeo-in-pico-adventure
firestorm,N/A,Action,https://mauroa17.itch.io/firestorm
Go Go Boxy!,N/A,N/A,https://pklwrks.itch.io/go-go-boxy
Wako,N/A,N/A,https://robinuth.itch.io/wako
Work Work Coursework,N/A,Action,https://alexwolson.itch.io/wkwkcw
Shanghai Flavor,N/A,N/A,https://chloeju.itch.io/shanghai-flavor
Root Loops,N/A,Puzzle,https://minimechmedia.itch.io/root-loops
Japan map problem,N/A,Educational,https://torisann.itch.io/japan-map-problem
Gloop,N/A,Puzzle,https://ssdf.itch.io/goop
MEAT EJECTION,N/A,N/A,https://copperrhombus.itch.io/meat-ejection
Divide and Conquer,N/A,N/A,https://variousnonsense.itch.io/divide-and-conquer
Genetics,N/A,Action,https://fccguam.itch.io/genetics
Battle Parrots,N/A,Platformer,https://vengantmjolnir.itch.io/battle-parrots
Clock,N/A,Visual Novel,https://doctorbagels.itch.io/clock
Coconut Frenzy,N/A,N/A,https://scotaire.itch.io/coconut-frenzy
The Popcorn Craving,N/A,N/A,https://hatimb00.itch.io/the-popcorn-craving
die harvest,N/A,Puzzle,https://tc42.itch.io/die-harvest
CONFESS,N/A,Action,https://nyeogmi.itch.io/confess
Colcar,N/A,N/A,https://yeff.itch.io/colcar
bananagreen,N/A,N/A,https://deimosly.itch.io/anxi
Paradise End,N/A,Action,https://kerneliron.itch.io/paradise-end
The Inner Circle,N/A,Puzzle,https://sightwise.itch.io/the-inner-circle
Flower Finder,N/A,Platformer,https://retrisma.itch.io/flower-finder
robotfindskitten,N/A,Simulation,https://cheerschopper.itch.io/robotfindskitten
Caleb's Bee Game,N/A,N/A,https://ilovetojam.itch.io/calebs-bee-game
Atom baby,N/A,Simulation,https://kubutek.itch.io/atom-baby
Stat Roulette,N/A,N/A,https://alanxoc3.itch.io/statroulette
HeartBeat,N/A,Rhythm,https://i82much.itch.io/heartbeat
The Crazy Christmas Game,N/A,Puzzle,https://miles-drake.itch.io/crazy-christmas-game
Sleepwalking Worker,N/A,Platformer,https://chrysjss.itch.io/sleepwalking-worker
connectron,N/A,Puzzle,https://pancelor.itch.io/connectron
Gardens of Nikrul,N/A,Puzzle,https://spectralstar.itch.io/gardens-of-nikrul
Cactus Skip,N/A,Action,https://arborelia.itch.io/cactus-skip
Meteria,N/A,Shooter,https://caillef.itch.io/meteria
math game,N/A,Educational,https://shooouuutaaa.itch.io/math-game
ampm Presents: TOOMGIS in The Rise of TOOMGIS,N/A,N/A,https://yoyodyne.itch.io/toomgis
The ANCIENT world - MADE in 3 hours,N/A,Fighting,https://tistirone.itch.io/the-ancient-world
Unidentified Flying Pizza Delivery Service,N/A,N/A,https://jackson-allen.itch.io/ufpds
Tiny Flame,N/A,Action,https://goblinrags.itch.io/tiny-flame
Gabe Hates HL3,N/A,Educational,https://taxicomics.itch.io/gabe-hates-hl3
Give Together!,N/A,N/A,https://carbsta.itch.io/give-together
Snaketris,N/A,Puzzle,https://hattes.itch.io/snaketris
Generative Music Study #1,N/A,N/A,https://juanedflores.itch.io/generative-music-study-1
Tchup-Tchup,N/A,Platformer,https://du-ente.itch.io/tchup-tchup
Rockfall 3: Premium,$1,Action,https://sealprogrammer.itch.io/rockfall-3-premium
chel,N/A,N/A,https://rhizgames.itch.io/chel
Blobby vs the Mind,N/A,Platformer,https://politemonster.itch.io/blobby-vs-the-mind
mirror,N/A,N/A,https://ivoryx.itch.io/mirror
FR█GS,N/A,Card Game,https://omael.itch.io/frgs
Pi Artillery,N/A,Simulation,https://glisteningcipher.itch.io/pi-artillery
Short Tea,N/A,Adventure,https://hole0.itch.io/short-tea
One Screen Wizardry,N/A,Strategy,https://draconis-eltanin.itch.io/one-screen-wizardry
Scrum Master of the Universe,N/A,Action,https://name-missing.itch.io/scrum-master-of-the-universe
AWAKE,N/A,Adventure,https://price15.itch.io/awake
bob's donuts,N/A,N/A,https://shamps.itch.io/bobs-donuts
2d rubik's cube,N/A,N/A,https://egordorichev.itch.io/2d-rubiks-cube
The Journey To The Grimdale Castle (GMTK2023),N/A,Action,https://nerisuyu.itch.io/the-journey-to-the-grimdale-castle
The Golden Fish,N/A,Platformer,https://d3vq.itch.io/the-golden-fish
Quest adventure,N/A,Adventure,https://nozywolf.itch.io/quest-adventure
GPT-shooter,N/A,Shooter,https://cheapshot.itch.io/gpt-shooter
Dicey Shrooms,N/A,N/A,https://knittedsquid.itch.io/diceyshrooms
Bob of Thunder,N/A,Adventure,https://axnjaxn.itch.io/bob-of-thunder
Puffy Coats,N/A,Sports,https://bikibird.itch.io/puffy-coats
In Company,N/A,Simulation,https://goblinrags.itch.io/in-company
Mitosis,N/A,Action,https://koken.itch.io/mitosis
Pirating Space,N/A,N/A,https://svntax.itch.io/pirating-space
Lost Oxygen,N/A,Puzzle,https://krampy2.itch.io/lost-oxygen
Bunny Hop Shooter,N/A,Shooter,https://luizvieira.itch.io/bunny-hop
One Da for Each Tweet RPG,N/A,Role Playing,https://rhizgames.itch.io/dada-rpg
Demo-2,N/A,Action,https://anfir.itch.io/demo-2
Don't Get Wet Cat,N/A,Action,https://apiratehat.itch.io/dont-get-wet-cat
cmbfood,N/A,Action,https://sean27.itch.io/cmbfood
Humble Bumble,N/A,N/A,https://masternyborg.itch.io/humble-bumble
Zooom!,N/A,Racing,https://ferrine.itch.io/zooom
Round Pong,N/A,N/A,https://wanderingenby.itch.io/round-pong
Pico8 MineSweeper,N/A,N/A,https://minionsoft.itch.io/minesweeper
Black Block Chain,N/A,Action,https://rhizgames.itch.io/blackbloc
Broke Out,N/A,Action,https://minimechmedia.itch.io/broke-out
Tetrees,N/A,Puzzle,https://renneu.itch.io/tetrees
Polymerase,N/A,Puzzle,https://gan_hope326.itch.io/polymerase
HellRun(2020),N/A,N/A,https://adamj335.itch.io/hellrun2020
Unstable Speed,N/A,N/A,https://makscee.itch.io/unstable-speed
I'd rather be...,N/A,Puzzle,https://portofino.itch.io/id-rather-be
Elephant Paths,N/A,Action,https://8pavilion.itch.io/elephant-paths
Truth,N/A,N/A,https://sightwise.itch.io/truth
Gun Arena,N/A,Platformer,https://alex-colin.itch.io/gun-arena
Four in a Row in 4D,N/A,Puzzle,https://zeppelin-games.itch.io/four-in-a-row-in-4d
Potatopunk: 2077,N/A,Platformer,https://grte.itch.io/potatopunk-2077
Save the Hero,N/A,Platformer,https://gianttoast.itch.io/save-the-hero
Continuum,N/A,Simulation,https://lightmotif.itch.io/continuum
Echonest - The Game,N/A,N/A,https://keithamhere.itch.io/echonest-the-game
Spacewar for PICO-8,N/A,Shooter,https://aquasition.itch.io/spacewar-for-pico-8
visje,N/A,N/A,https://remco.itch.io/visje
Wave,N/A,Action,https://delphian.itch.io/harry-wave
Spark Dodger,N/A,N/A,https://miniignis.itch.io/spark-dodger
1K Frisbee,N/A,Sports,https://roroyobert.itch.io/1k-frisbee
Atolla,N/A,N/A,https://tjmckimmey.itch.io/atolla
1kBicycle,N/A,Simulation,https://hikokyoujurou.itch.io/1kbicycle
Saw Room,N/A,Action,https://metjuperry.itch.io/saw-room
RocketDude,N/A,N/A,https://damienmurtagh.itch.io/rocketdude
Gravity,N/A,Action,https://plectre.itch.io/gravity
Shave,N/A,N/A,https://portofino.itch.io/gift
PICO JUMP,N/A,Platformer,https://sashakmeister.itch.io/pico-jump
Circle packing,N/A,Simulation,https://egordorichev.itch.io/circle-packing
Swimsaver,N/A,Action,https://minimechmedia.itch.io/swimsaver
"Three Bodies, Four Colors",N/A,N/A,https://niamhastover.itch.io/three-bodies-four-colors
Spectrum Connect 'Em,N/A,Strategy,https://odward.itch.io/spectrum
Bunny and Crab,N/A,N/A,https://bunny-and-crab.itch.io/game
TweetTweet CYBERchase,N/A,Action,https://rhizgames.itch.io/tweettweet-cyberchase
Snake,N/A,Puzzle,https://blinks.itch.io/snake
Climb Slimes,N/A,Adventure,https://camden-png.itch.io/climb-slimes
Gassy Grocery,N/A,Action,https://sornerol.itch.io/gassy-grocery
Antelope Super Spreader,N/A,Survival,https://smig.itch.io/antelope-super-spreader
plussed,N/A,Puzzle,https://drakecaiman.itch.io/plussed
COVID_CATCHER,N/A,Simulation,https://christoffiepie.itch.io/covid-catcher
Neon_1k,N/A,Racing,https://once.itch.io/neon-1k
Slime Brawler,N/A,Action,https://avivbeeri.itch.io/slime-brawler
Duck Hunt 2,N/A,Platformer,https://tbdgameco.itch.io/duck-hunt-2
DodGet,N/A,Action,https://logalpix.itch.io/dodget
T.D.S.,N/A,N/A,https://aloehart.itch.io/tds
Postrunner,N/A,Puzzle,https://charon77.itch.io/postrunner
Blappy Fird,N/A,N/A,https://alexhlocke.itch.io/blappy-fird
Kim Magikal ⭐ at Saraland ⭐,N/A,Platformer,https://edo999.itch.io/kim-magikal
LostAngle,N/A,Adventure,https://grimpunchgames.itch.io/lostangle
Super Worm Time Boy - PICO8,N/A,N/A,https://daddodev.itch.io/super-worm-time-boy-pico8
Super Pong,N/A,N/A,https://dylanderechte.itch.io/super-pong
Tarmageddon,N/A,Puzzle,https://sbtn.itch.io/tarmageddon
Beach Defender,N/A,Action,https://tomputergames.itch.io/beach-defender
Pico8 Radio,N/A,N/A,https://naushka.itch.io/pico8-radio
Adventure of the two rings,N/A,Adventure,https://nicotam.itch.io/aot2r
Pico8 Snake,N/A,Puzzle,https://minionsoft.itch.io/snake
3am Simulator,N/A,Simulation,https://shlecko.itch.io/3am-simulator
Raycast game,N/A,N/A,https://hoxfire.itch.io/raygame
TweetTweet TrainCraft,N/A,Action,https://rhizgames.itch.io/tweettweet-traincraft
Prickle Point,N/A,Action,https://paulanu.itch.io/prickle-point
Planeticide (pico-1k),N/A,N/A,https://ostr.itch.io/planeticide
Cisco Router Configuration,N/A,N/A,https://asymmetric-garbage.itch.io/router-game-2
The Last Christmas Tree,N/A,Strategy,https://morningtoast.itch.io/the-last-christmas-tree
Tiny Test,N/A,N/A,https://dinosdeluxe.itch.io/tiny-test
Pigeo 1k,N/A,N/A,https://yopenatal.itch.io/pigeo
Love is the Key,N/A,Puzzle,https://samstalhandske.itch.io/love-is-the-key
raycast.p8,N/A,N/A,https://shantih19.itch.io/raycastp8
Dice Golf,N/A,Puzzle,https://queenpersephone.itch.io/dice-golf
Burn the Ants,N/A,Simulation,https://dmandy.itch.io/burn-the-ants
TweetPaint,N/A,N/A,https://princesschoochoo.itch.io/ttj4-tweetpaint
1K Bosconian demake #Pico1k,N/A,Shooter,https://skyberron.itch.io/1k-bosconian-demake
Tile Flip,N/A,Puzzle,https://qazlal.itch.io/tile-flip
Final Shmup Mission,N/A,Action,https://kkilik.itch.io/final-shmup-mission
Quartet Town Hall,N/A,Action,https://wellity.itch.io/quartet-town-hall
Go Get It!,N/A,Platformer,https://armandlot.itch.io/go-get-it
Red Sunset,N/A,N/A,https://utiazulay.itch.io/red-sunset
oneness,N/A,Puzzle,https://sean27.itch.io/oneness
Something with rockets,N/A,N/A,https://ztiromoritz.itch.io/something-with-rockets
Brain Ltd.,N/A,Simulation,https://martincirice.itch.io/brain-ldt
A Healthy Dose of Dungeon,N/A,Action,https://alanxoc3.itch.io/a-healthy-dose-of-dungeon
BreakSnake (Ludum Dare #41),N/A,N/A,https://difsod.itch.io/breaksnake
Lights,N/A,Puzzle,https://oda.itch.io/lights
Mirror Image,N/A,Platformer,https://xmunchy.itch.io/mirror-image
Hot Pot Frenzy,N/A,N/A,https://syndesu.itch.io/hot-pot-frenzy
On The Red Slime,N/A,N/A,https://googroker.itch.io/on-the-red-slime
Snake Wrangler,N/A,Action,https://colorblooms.itch.io/snakewrangler
Fly,N/A,N/A,https://koken.itch.io/fly
Proposal Quest,N/A,N/A,https://curleysam.itch.io/proposal-quest
Pico8 Survival Adventure,N/A,Adventure,https://hawkste2.itch.io/pico8-survival-adventure
Good Landing,N/A,Action,https://plectre.itch.io/vessel
Bebboware,N/A,N/A,https://aristaeus890.itch.io/bebboware
Endless flyer,N/A,Simulation,https://adulab.itch.io/endless-flyer
10 PRINT Pico 8,N/A,Simulation,https://three-twins-games.itch.io/10-print-pico-8
PicoDoku,N/A,Puzzle,https://joshuadolman.itch.io/picodoku
VIRUSH!,N/A,Platformer,https://4kbshort.itch.io/virush
Siesta Dog,N/A,Puzzle,https://tomputergames.itch.io/siesta-dog
Subreach,N/A,Action,https://tti.itch.io/subreach
Tournois du temp,N/A,Puzzle,https://peterdu92.itch.io/tournois-du-temp
We and the Maze,N/A,N/A,https://htsimsss.itch.io/we-and-the-maze
1K Chain Reaction #Pico1K,N/A,Simulation,https://skyberron.itch.io/1k-chain-reaction
Wizard duels,N/A,Strategy,https://dollarone.itch.io/wizard-duels
DOT,N/A,Adventure,https://rikiklein.itch.io/dot
Twisted Tunnels,N/A,Puzzle,https://slothlikeman.itch.io/twisted-tunnels
Météorites,N/A,Shooter,https://mtl-studio.itch.io/meteorites
Ghostblasters,N/A,Shooter,https://m2tias.itch.io/ghostblasters
CatSitBot,N/A,Action,https://ordinal-m.itch.io/catsitbot
Operation: Un-Stable,N/A,Action,https://thehans255.itch.io/operation-un-stable
Pong,N/A,N/A,https://nek0zilla.itch.io/pong
Chu Chu Pico,N/A,N/A,https://monorail.itch.io/chu-chu-pico
KAIJU ATTACK!,N/A,Shooter,https://sweet-apple-potatoes.itch.io/kaiju-attack
Resellin,N/A,Survival,https://yeetuswastaken.itch.io/resellin
The curse of the ninja,N/A,Platformer,https://nozywolf.itch.io/the-curse-of-the-ninja
The little human is gonna die!,N/A,Platformer,https://notsostudio.itch.io/the-little-human-is-gonna-die
Afterquest,N/A,Action,https://etmm.itch.io/afterquest
RED RUNNER,N/A,Platformer,https://pordrack.itch.io/red-runner
Nuanced,N/A,N/A,https://l-mop.itch.io/nuanced
Mage Treasure Hunting,N/A,Puzzle,https://frozli.itch.io/mage-treasure-hunting
Above My Pay Grade,N/A,N/A,https://govis.itch.io/above-my-pay-grade
Space Station Runner,N/A,N/A,https://tiny-bananas.itch.io/space-station-runner
幸运弹球／落とし玉,N/A,N/A,https://tyougreat.itch.io/luckyball
CASA LAVA,N/A,Adventure,https://gigatera.itch.io/casa-lava
PICO-8 Chaste Tris,N/A,Puzzle,https://chastitywhiterose.itch.io/pico-8-chaste-tris
Honey Search,N/A,N/A,https://vvulpes0.itch.io/honey-search
1K Death Chase demake #Pico1k,N/A,Action,https://skyberron.itch.io/1k-death-chase-demake-pico1k
Jelly,N/A,N/A,https://lutdc.itch.io/jelly
Hold To Shoot,N/A,Shooter,https://buck-dev.itch.io/holdtoshoot
Death and Taxes: Survivor,N/A,Action,https://fammy.itch.io/death-and-taxes-survivors
Rabbit Race,N/A,Platformer,https://tatsoni.itch.io/rabbitrace
Die-cision,N/A,Strategy,https://the4thcircle.itch.io/die-cision
Little Witch,N/A,Platformer,https://orchid-house.itch.io/little-witch
SharpSpot,N/A,Survival,https://flo28rin.itch.io/sharpspot
Alta,N/A,Action,https://eguneys.itch.io/alta
pretty magical barber shop,N/A,Educational,https://frescogusto.itch.io/magic
Station Infestation,N/A,Action,https://trepidgames.itch.io/sciway
PicoSnap,N/A,Card Game,https://pg24.itch.io/picosnap
Bulkhead,N/A,N/A,https://ordineu.itch.io/bulkhead
Frog Teleporter,N/A,N/A,https://minimechmedia.itch.io/frog-teleporter
Summit Shake!,N/A,Action,https://ampersands.itch.io/summit-shake
don't be penalized,N/A,Platformer,https://pbes-studio.itch.io/dont-be-penalized
Hexo,N/A,Puzzle,https://midnight-oil.itch.io/hexo
Beachy Pong,N/A,Sports,https://quickermcwild.itch.io/beachy-pong
LD48 Deeper & Deeper,N/A,N/A,https://ripter.itch.io/ld48-deeper-deeper
Out of Bounds?,N/A,N/A,https://dunbargames.itch.io/out-of-bounds
Mini Drifter,N/A,Action,https://jaime-mesa-dev.itch.io/mini-difter
RTHM,N/A,Rhythm,https://rhizgames.itch.io/rthm
Music Box with 16 Tunes,N/A,Rhythm,https://kochan12.itch.io/music-box
Van Gato,N/A,Platformer,https://sydnee-rodriguez.itch.io/van-gato
PICOWARE: Chat Spat HTML,N/A,Action,https://nopad.itch.io/picoware-chat-spat-html
Hazardous Salvage,N/A,Action,https://snarkerd.itch.io/hazardous-salvage
Snowy-Drive,N/A,N/A,https://zykino.itch.io/snowy-drive
HELLCUBE,N/A,Action,https://txsssd.itch.io/hellcube
Snek-60,N/A,Simulation,https://jthburvs.itch.io/snek-60
Escape!,N/A,Adventure,https://poopgames.itch.io/escape
Boomshine,N/A,Puzzle,https://origameca.itch.io/boomshine
skellypico8,N/A,N/A,https://voxeledphoton.itch.io/skellypico8
The Adventures of Linus,N/A,Action,https://gooey-studios.itch.io/the-adventures-of-linus
RLOADED (pico8),N/A,N/A,https://nitelite.itch.io/rloaded-pico8
PLORBO: Critter Getter,N/A,Adventure,https://professir.itch.io/plorbo
Don't touch the pink square,N/A,Action,https://jbernard3396.itch.io/dont-touch-the-pink-square
Tamagothica,N/A,Simulation,https://kxba.itch.io/tamagothica
Turnipix,N/A,N/A,https://kusaihana.itch.io/turnipix
Morality Pong,N/A,Action,https://stephen-rockwell.itch.io/morality-pong
Monster Girl Month 2021 - Mermaid (day 1),N/A,Action,https://sylfare.itch.io/mgm2021-d1
Firewall Fiasco,N/A,Action,https://minimechmedia.itch.io/firewall-fiasco
Prime number shooting,N/A,N/A,https://hiroki1112.itch.io/prime-number-hooting
EMBRACE,N/A,N/A,https://scambier.itch.io/embrace
Low memory,N/A,Educational,https://nozywolf.itch.io/low-memory
PICODRAW,N/A,N/A,https://baenbo.itch.io/picodraw
Circle Match,N/A,N/A,https://liam-donlan.itch.io/circle-match
